NAME,County,State,State_abb,Cases,Deaths,Population,case_fatality,death_rate,case_rate
"Randolph County, Illinois",Randolph County,Illinois,IL,374,7,31782,1.8716577540106951,22.02504562330879,1176.7667233024981
"Richland County, Illinois",Richland County,Illinois,IL,9,0,15513,0,0,58.015857667762525
"Rock Island County, Illinois",Rock Island County,Illinois,IL,1375,30,141879,2.181818181818182,21.144778296999554,969.135671945813
"St. Clair County, Illinois",St. Clair County,Illinois,IL,2883,152,259686,5.272285813388831,58.53222738230016,1110.1869180471801
"Saline County, Illinois",Saline County,Illinois,IL,60,0,23491,0,0,255.41696820058746
"Sangamon County, Illinois",Sangamon County,Illinois,IL,717,33,194672,4.602510460251046,16.951590367387194,368.31182707323086
"Schuyler County, Illinois",Schuyler County,Illinois,IL,14,0,6768,0,0,206.85579196217495
"Scott County, Illinois",Scott County,Illinois,IL,4,0,4951,0,0,80.79175924055745
"Shelby County, Illinois",Shelby County,Illinois,IL,31,1,21634,3.225806451612903,4.622353702505316,143.2929647776648
"Stark County, Illinois",Stark County,Illinois,IL,7,0,5342,0,0,131.03706476974915
"Stephenson County, Illinois",Stephenson County,Illinois,IL,292,6,44498,2.054794520547945,13.483752078745113,656.2092678322622
"Tazewell County, Illinois",Tazewell County,Illinois,IL,243,8,131803,3.292181069958848,6.069664575161415,184.366061470528
"Union County, Illinois",Union County,Illinois,IL,255,21,16653,8.235294117647058,126.10340479192938,1531.2556296162854
"Vermilion County, Illinois",Vermilion County,Illinois,IL,141,2,75758,1.4184397163120568,2.63998521608279,186.11895773383668
"Wabash County, Illinois",Wabash County,Illinois,IL,25,0,11520,0,0,217.01388888888889
"Warren County, Illinois",Warren County,Illinois,IL,158,0,16844,0,0,938.0194728093089
"Washington County, Illinois",Washington County,Illinois,IL,35,0,13887,0,0,252.03427666162597
"Wayne County, Illinois",Wayne County,Illinois,IL,27,1,16215,3.7037037037037033,6.167129201356769,166.51248843663274
"White County, Illinois",White County,Illinois,IL,33,0,13537,0,0,243.77631676146854
"Whiteside County, Illinois",Whiteside County,Illinois,IL,246,16,55175,6.504065040650407,28.998640688717717,445.8541005890349
"Will County, Illinois",Will County,Illinois,IL,7845,336,690743,4.282982791586997,48.64327253406839,1135.7335506838288
"Williamson County, Illinois",Williamson County,Illinois,IL,218,4,66597,1.834862385321101,6.006276559004159,327.3420724657267
"Winnebago County, Illinois",Winnebago County,Illinois,IL,3386,113,282572,3.3372711163614883,39.989807907365204,1198.2786687994565
"Woodford County, Illinois",Woodford County,Illinois,IL,66,3,38459,4.545454545454546,7.800514833979043,171.61132634753892
"Statewide Unallocated, Indiana",Statewide Unallocated,Indiana,IN,0,0,0,NA,NA,NA
"Adams County, Indiana",Adams County,Indiana,IN,63,1,35777,1.5873015873015872,2.795091818766246,176.09078458227353
"Allen County, Indiana",Allen County,Indiana,IN,3217,148,379299,4.600559527510103,39.01934885143383,848.1435490206935
"Bartholomew County, Indiana",Bartholomew County,Indiana,IN,648,45,83779,6.944444444444445,53.71274424378424,773.4635171104931
